id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
603544416657092376,Airy 3BR Main Floor (pets allowed),453795467,May,,Hastings-Sunrise,49.26954,-123.051,Entire home/apt,100,30,2,2022-10-05,0.34,1,290,2,
603626814689298469,"New! 1 BR, Perfect Location & AC Newly Renovated!",19059944,Kieran,,West End,49.28235,-123.12427,Entire home/apt,200,90,2,2022-11-30,0.65,7,331,2,
603818499899628527,Lovely Bachlor Suite in a great building,447574593,Imran,,Downtown,49.27706,-123.12069,Entire home/apt,126,30,0,,,1,337,0,
603851403352125497,Beautiful spacious home 7 blocks from the beach,15436426,Danielle,,Kitsilano,49.265835,-123.183006,Entire home/apt,693,4,1,2022-07-05,0.19,1,69,1,22-213909
603883328121098333,2BD Downtown Vancouver Condo with Free Parking,454047293,Jason,,Downtown Eastside,49.28059,-123.09934,Entire home/apt,151,2,48,2022-12-06,6.32,1,156,48,22-212938
603901902231306865,Brand New Stylish Condo with Free Parking,69757416,Anton,,Killarney,49.20415,-123.02922,Entire home/apt,131,2,13,2022-11-30,1.91,1,50,13,23-158051
604421305038384850,183 Gorgeous 2 Bedroom with spectacular Views,600607,Martello,,Downtown Eastside,49.28369,-123.10652,Entire home/apt,132,90,0,,,37,0,0,
605160287994469707,🌴 Mountains&Tropic Vibes 🌴-parking & outdoor patio,64269803,Laurel,,Downtown,49.2797856333972,-123.12753235284634,Entire home/apt,137,2,36,2022-12-04,4.62,1,73,36,22-194855
605174660366027347,Modern Designer Condo in Downtown Core! *Comfort!*,454328624,Laura,,Downtown Eastside,49.28086,-123.10892,Entire home/apt,108,2,31,2022-11-26,3.97,1,275,31,22-222495
605292428778612741,$299/night Bright Central duplex Commercial Drive,2085265,Adrian,,Grandview-Woodland,49.27753,-123.06158,Entire home/apt,282,2,7,2022-08-01,1.12,1,0,7,22214746
605307060473340559,Amazing penthouse in the heart of Yaletown,401961580,Bruno,,Downtown,49.27303,-123.12464,Entire home/apt,115,30,4,2022-09-08,0.61,1,0,4,
605332606169282410,Beautiful Downtown Vancouver Studio w/Parking,106552909,Jay,,Downtown,49.280102,-123.126518,Entire home/apt,239,1,20,2022-11-27,4.69,1,348,20,22-241530
605625281207889830,19-3 Private room 20 min to downtown by bus,357531934,Cora,,Riley Park,49.25449,-123.09163,Private room,47,1,12,2022-11-06,1.76,11,365,12,Exempt
605937600227356932,Beautiful 3br/2bath in heart of DT Vancouver,454462377,William,,Downtown,49.28741,-123.12534,Entire home/apt,299,15,0,,,1,323,0,22-400327
606454117619359125,Bright+Modern⬩8min→DT⬩Beautiful Views,41557023,Sarah,,Downtown Eastside,49.28228,-123.08244,Entire home/apt,260,7,4,2022-08-02,0.54,1,200,4,22-212679
607174721542572502,High end 4 Bedroom in heart of Kitsilano,423574650,Tara,,Kitsilano,49.258068,-123.154488,Entire home/apt,750,29,2,2022-08-08,0.45,1,251,2,22-229224
607203915811682879,Adorable 3-bedroom Home with free parking space,3721656,Mohammad,,Hastings-Sunrise,49.28701,-123.04642,Entire home/apt,110,1,24,2022-11-26,4.29,1,148,24,22245536
607366192358594013,Queen Elizabeth Home,347842814,Jacob,,Riley Park,49.23594,-123.1093,Private room,100,2,12,2022-10-23,1.59,5,365,12,22-213418
607375248551086733,Vancouver westside lovely 3 bedrooms new condo,272222903,Kitty,,Kerrisdale,49.22125,-123.14227,Entire home/apt,200,30,2,2022-07-31,0.31,10,218,2,
607992574106210859,Spacious & Trendy Yaletown Hotel- Kitchen +Laundry,74806205,Adam,,Downtown,49.2789,-123.12708,Private room,337,1,25,2022-11-12,3.46,19,83,25,Exempt
608053030891574372,Garden level suite in Kitsilano,4611299,Lianne And Joshua,,Kitsilano,49.25772,-123.1667,Entire home/apt,185,2,5,2022-11-30,3.66,1,113,5,22-256224
608076159232440691,Lovely 1 bedroom condo with parking in Yaletown,453798271,Olga,,Downtown,49.27515,-123.12896,Entire home/apt,140,2,37,2022-11-29,5.58,1,62,37,22-157143
608236843149959834,"{30Days+} SCORPIO PALACE - LUXURY, MORDEN & COZY",346562402,Zodiac,,Mount Pleasant,49.27065,-123.109,Entire home/apt,134,30,1,2022-09-15,0.34,21,40,1,
608252515654744309,⭐Charming 1-bedroom space in Mount Pleasant Area⭐,173305964,Vanessa,,Mount Pleasant,49.26142,-123.08861,Entire home/apt,95,1,35,2022-12-03,4.67,2,350,35,22-209632
608276394453924583,*City Scapes by the Ocean*,454955385,Caleb,,Downtown,49.27169,-123.12122,Private room,108,2,9,2022-08-08,1.19,2,89,9,23-689090
608293963910620332,"Quiet, water-and mountain-view 3-bedroom home",16400671,Robert,,Hastings-Sunrise,49.28912,-123.05532,Entire home/apt,286,4,2,2022-07-29,0.41,1,177,2,22-215953
608560060676264187,Luxury bright laneway house in amazing location,45982250,Facundo,,West Point Grey,49.26067,-123.20827,Entire home/apt,236,30,0,,,1,285,0,
608629349064811166,LARGE & Central 1BR Apt w/Breathtaking Views,16926150,Jesse,,Fairview,49.26468,-123.12203,Entire home/apt,110,30,0,,,1,34,0,
608676615503231187,J-2 Private room 5min walk to skytrain Vancouver,357531934,Cora,,Renfrew-Collingwood,49.24109,-123.03156,Private room,46,1,7,2022-10-02,0.93,11,365,7,Exempt
608705726758009728,Downtown Vancouver 2 Bedroom and Den + Parking,66495563,Preetinder,,Downtown Eastside,49.27692,-123.10058,Entire home/apt,225,30,2,2022-08-07,0.31,1,365,2,
608724893294739921,70s Chic - Retro Kits loft steps from the beach!,455064328,Jasmine,,Kitsilano,49.2711,-123.1603,Entire home/apt,186,2,24,2022-12-03,3.98,1,170,24,23-158023
608777788314848113,Walk to Kits Beach☀ 2BR In ♥of Kits | Ground Floor,41757497,Frank,,Kitsilano,49.26416,-123.15373,Entire home/apt,124,3,31,2022-11-20,4.08,1,25,31,22-208126
609353050084506686,"Stylish 2 bedroom suite in new house, fast wifi",366483,Michelle,,Kensington-Cedar Cottage,49.23492,-123.08652,Entire home/apt,120,40,2,2022-08-31,0.40,3,152,2,
609370085352465299,Shared 2 bedroom Oasis with private bathroom.,14013999,Jennifer,,Killarney,49.20685,-123.03206,Private room,106,30,1,2022-10-31,0.71,1,0,1,22-301879
609374462797792192,"Lovely 2.5 Bdrm Condo w/ Free Parking, Pool, Sauna",91740801,Ashley,,Downtown,49.27855,-123.10756,Entire home/apt,458,2,21,2022-10-16,3.21,1,87,21,23-158216
609410553175400905,"Stylish new 1 bedroom coach house, fast wifi",366483,Michelle,,Kensington-Cedar Cottage,49.2342,-123.08449,Entire home/apt,90,35,1,2022-10-01,0.42,3,149,1,
609636520748478811,Spacious condo with amazing view: Gym Pool Hot tub,185447522,Uira,,Downtown,49.27807,-123.10847,Entire home/apt,237,2,38,2022-11-27,5.23,1,38,38,22-210025
609670248608941536,Amazing 3BR Condo Right in the Heart of Yaletown,455269125,Yi,,Downtown,49.27804,-123.12408,Entire home/apt,360,30,1,2022-08-05,0.23,1,330,1,
610071070003905590,Upgraded! Quiet Bedroom/balcony. 24hr pool/gym.,125368592,Fox,,Downtown,49.27772,-123.11934,Private room,89,30,1,2022-05-24,0.15,6,180,1,
611052589703707024,Cozy 2-Bedroom Downtown W/ Parking,15114362,G,,Downtown,49.27589,-123.12813,Entire home/apt,146,2,29,2022-11-24,4.26,1,162,29,22-200590
50593231,Therapeutic Piano Executive Suite in Downtown Van,408768808,Daniel,,Downtown,49.28226,-123.11707,Entire home/apt,135,30,2,2022-08-20,0.32,1,365,2,
50595217,NEW Gorgeous Home Restored to Original Heritage,29412479,SIV Executive Properties,,Grandview-Woodland,49.27652,-123.07521,Entire home/apt,186,30,1,2022-04-05,0.12,8,353,1,
50600916,Chic Kitsilano 5 Star Coach House,36040844,Deb And Jim,,Arbutus Ridge,49.25753,-123.16495,Entire home/apt,199,30,37,2022-10-19,2.27,4,175,23,21-157659
50603128,Spectacular & Luxury 2 Bed 2 Bath BC Place (01),349804247,Elvan,,Downtown,49.277328,-123.116394,Entire home/apt,269,30,12,2022-10-03,0.72,40,0,7,21-261793
50618427,Clean & Quiet Luxury Room with Private Bathroom,76376244,Mike,,Riley Park,49.23521,-123.11107,Private room,91,1,45,2022-10-23,2.67,2,278,34,22-156995
50621456,Two Bedroom Steps From Commercial Drive,378051691,Hayley,,Grandview-Woodland,49.26995,-123.06807,Entire home/apt,170,2,74,2022-11-21,4.40,1,213,55,22-157326
50622288,Spacious 2 BDR Coal Harbour Unit w/ Stunning Views,46596301,Naz,,Downtown,49.28696,-123.12298,Entire home/apt,308,3,49,2022-11-16,2.83,1,62,28,22-164705
50625095,NEW - Luxury - 1 Bedroom - Walk to the Beach,231663454,Plan A,,West End,49.28093,-123.13129,Entire home/apt,120,30,3,2022-10-12,0.20,75,69,2,
50625789,Modern centrally located 1 bedroom suite off Main.,81568335,Sandy,,Sunset,49.22517,-123.09917,Entire home/apt,94,3,58,2022-12-05,3.47,1,41,43,22-157507
50627847,NEW Luxury 1 Bedroom - In the Heart of Downtown,231663454,Plan A,,West End,49.28108,-123.13281,Entire home/apt,135,30,3,2022-10-01,0.19,75,39,1,
50644662,NEW Luxury 1 Bedroom - Walk to the Beach,231663454,Plan A,,West End,49.28096,-123.13159,Entire home/apt,110,30,0,,,75,69,0,
50644782,NEW  Luxury 1 Bedroom - Close to the Beach!,231663454,Plan A,,West End,49.28264,-123.13266,Entire home/apt,138,30,0,,,75,39,0,
50645421,NEW - Luxury 2 Bedroom in the Heart of Downtown,231663454,Plan A,,West End,49.28304,-123.13166,Entire home/apt,132,30,3,2022-05-09,0.19,75,100,1,
50645426,*NEW*GORGEOUS 3BR 2.5BATH HOME KILLARNEY 15MIN 2DT,355492829,Anavrin,,Killarney,49.23022,-123.04868,Entire home/apt,293,2,38,2022-11-13,2.22,4,287,25,22-157500
50645581,NEW - Luxury 2 Bedroom in the Heart of Downtown,231663454,Plan A,,West End,49.28269,-123.13118,Entire home/apt,132,30,1,2021-10-31,0.07,75,100,0,
50645812,NEW - Luxury 2 Bedroom / 2 Bathroom with Balcony,231663454,Plan A,,West End,49.28106,-123.13144,Entire home/apt,165,30,0,,,75,100,0,
50672219,Beautiful Downtown Condo in historic Chinatown!,91693406,Micky,,Downtown Eastside,49.27732,-123.09895,Entire home/apt,203,3,10,2022-10-15,0.73,1,40,8,22-157710
50679059,2 Bedroom at Rosedale on Robson Downtown Vancouver,409529658,Susan,,Downtown,49.27738,-123.11554,Entire home/apt,199,5,2,2022-09-10,0.13,1,0,1,Exempt
50681910,Quiet Garden Level Suite near Downtown,4650104,Haike,,Hastings-Sunrise,49.28419,-123.05228,Entire home/apt,79,30,0,,,2,344,0,
50684448,Yaletown Condo- Central location /amazing views!,409585466,Fig,,Downtown,49.27777,-123.12609,Entire home/apt,169,2,16,2022-11-26,0.95,2,156,10,22-171973
50685285,Yaletown Living: 1 bdrm/1bath/1prk/pet friendly,16257621,Lauren,,Downtown,49.27638,-123.12519,Entire home/apt,115,30,4,2022-11-19,0.75,1,173,4,
50687667,1170 Barclay Street - Brand new Studio - Downtown,231663454,Plan A,,West End,49.28343,-123.1279,Entire home/apt,122,30,5,2022-08-31,0.32,75,39,2,
50704191,Lovely  one bedroom and den downtown vancouver,134758907,Vida,,West End,49.29267,-123.13626,Entire home/apt,78,30,0,,,11,313,0,
50709345,Sweet Studio Steps From Stanley Park & English Bay,194953944,An,,West End,49.2914,-123.1421,Entire home/apt,215,5,5,2022-02-01,0.29,1,313,2,Exempt
50714079,1170 Barclay Street - Brand new Studio - Downtown,231663454,Plan A,,West End,49.28459,-123.12995,Entire home/apt,109,30,2,2022-05-01,0.13,75,147,1,
50730031,"Whole building vacation home, work home",409952954,Sam,,Oakridge,49.229675,-123.13176,Entire home/apt,170,1,27,2022-08-27,2.60,1,0,27,22-173290
50731868,English Bay luxury High Rise /King Bed /300M WiFi,146238881,Yunhua,,West End,49.283863,-123.135788,Entire home/apt,189,30,5,2022-12-02,0.40,1,219,4,22-106472
50759344,*Discounted*Charming Suite W/Parking/18 min DT&YVR,410212272,Don,,Victoria-Fraserview,49.22013,-123.07361,Entire home/apt,113,3,59,2022-11-20,3.60,1,55,48,21-256107
50760858,1170 Barclay St - Brand new Studio with Balcony,231663454,Plan A,,West End,49.28322,-123.12789,Entire home/apt,123,30,1,2021-09-11,0.07,75,128,0,
50779138,Modern Laneway in Main St. District,4481111,Navdeep,,Riley Park,49.2438,-123.09316,Entire home/apt,100,30,18,2022-12-01,1.09,2,235,7,21-157070
50780994,1170 Barclay Street - Brand new Studio - Downtown,231663454,Plan A,,West End,49.28341,-123.12966,Entire home/apt,88,30,2,2022-07-10,0.15,75,128,1,
50781505,1170 Barclay Street -  1 bedroom/2 bath - Downtown,231663454,Plan A,,West End,49.28525,-123.12764,Entire home/apt,138,30,0,,,75,100,0,
50784469,Luxury 2 Bedroom in Downtown...Walk to the Beach,231663454,Plan A,,West End,49.28268,-123.13277,Entire home/apt,136,30,1,2022-06-30,0.18,75,245,1,
50789401,Modern Luxury Home Near Airport & Downtown,41763579,Wendy,,Marpole,49.2104,-123.12806,Entire home/apt,110,1,13,2022-12-09,4.24,1,42,13,22-268206
50795335,NEW  Luxury 2 Bedroom / 2 Bathroom - Downtown,231663454,Plan A,,West End,49.28098,-123.13247,Entire home/apt,165,30,2,2021-10-02,0.13,75,0,0,
50799718,Private Suite  @ The Drive/Trout Lk (central loc),409176554,Tom,,Kensington-Cedar Cottage,49.26102,-123.06448,Entire home/apt,100,1,77,2022-11-27,4.95,1,355,65,23-157578
50807299,Charming Downtown Condo + Large Private Patio,74865763,Breanne,,Downtown,49.28779,-123.12462,Entire home/apt,732,2,51,2022-11-27,3.10,2,43,39,23-157470
50823438,💎 GORGEOUS DOWNTOWN VIEW 💎MODERN 1 BEDR + OFFICE 🌃,410352996,Chloe,,Downtown,49.27762,-123.10705,Entire home/apt,182,3,50,2022-09-01,2.94,1,69,32,21-187778
50825563,Seaside Loft,134174469,Christopher,,Kitsilano,49.27275,-123.16202,Entire home/apt,325,2,33,2022-10-31,1.98,1,10,24,22-157138
50828159,Family friendly home in the heart of Kits,43039365,Lloyd,,Kitsilano,49.26606,-123.14692,Entire home/apt,350,7,0,,,1,335,0,22-157104
50833059,1BR Downtown Vancouver Center Close to Everything,33243357,Shan,,Downtown,49.27964,-123.108856,Entire home/apt,138,2,5,2022-10-22,0.31,2,30,4,22-194109
50834436,Cozy&Lovely family townhome with free parking!,410958575,Jacqueline,,West End,49.29157,-123.14117,Entire home/apt,355,3,61,2022-09-05,3.60,1,0,38,22-157487
50841985,NEW - Luxury 1 Bedroom - in the Heart of Downtown,231663454,Plan A,,West End,49.28313,-123.13152,Entire home/apt,120,30,0,,,75,0,0,
50842292,NEW - Luxury 2 bedroom in Downtown Vancouver,231663454,Plan A,,West End,49.28272,-123.13286,Entire home/apt,113,30,1,2022-09-17,0.35,75,144,1,
50842488,NEW - Luxury 2 Bedroom / 2 Bathroom with Balcony,231663454,Plan A,,West End,49.28114,-123.13269,Entire home/apt,165,30,0,,,75,8,0,
50852293,Artsy 1-bdrm apartment with large patio (Sleeps 4),91203652,Nicola,,Kensington-Cedar Cottage,49.26122,-123.07394,Entire home/apt,232,2,37,2022-11-23,2.31,1,236,30,22-157612
50854207,1170 Barclay Street - Brand new Studio,231663454,Plan A,,West End,49.28506,-123.12849,Entire home/apt,119,30,4,2022-08-01,0.29,75,104,2,
50856288,"Modern, New & Luxurious 1bd suite! 30 day min",275164137,Blade,,Downtown,49.27559,-123.11385,Entire home/apt,150,30,10,2022-11-19,0.60,1,15,7,in progress
50867445,Modern 2 Bedroom Condo with Stunning Sunset View,187102215,Samantha,,Mount Pleasant,49.26298,-123.10017,Entire home/apt,414,4,9,2022-07-28,0.54,1,0,6,21-157619
50878164,Mountain-View Family Friendly Home Near The Drive,21938621,Laura,,Kensington-Cedar Cottage,49.26111,-123.07509,Entire home/apt,238,5,20,2022-11-12,1.20,1,50,9,22-157591
50882256,Cozy 2 bedroom residential home,7310958,Winnie,,Sunset,49.21476,-123.09021,Entire home/apt,150,2,30,2022-11-27,1.88,1,156,24,22-157698
50899995,Beautiful  2 bedroom condo in downtown Vancouver,159631699,Gabriela,,Downtown,49.27437,-123.11656,Entire home/apt,200,30,1,2022-07-31,0.22,1,88,1,
50901194,Entire Downtown 1BR+den condo with amazing view!,27672355,Mitsuko,,Downtown,49.27383,-123.11319,Entire home/apt,89,30,5,2022-10-12,0.41,2,33,5,
50902393,Yaletown at its finest,325642121,Pierre,,Downtown,49.27309,-123.12704,Entire home/apt,616,3,3,2022-12-02,0.56,5,360,3,17-645845
50902531,Luxury Coal Harbour at its finest!,325642121,Pierre,,Downtown,49.28749,-123.11823,Entire home/apt,850,5,0,,,5,356,0,17-568550
50921163,🚗Free Parking 🇪🇸Spanish Vibe in Chinatown 🍀ECO,319023064,Jon,,Downtown Eastside,49.27843,-123.09828,Entire home/apt,70,2,75,2022-12-03,6.06,4,62,73,22-19110
50922756,"Perfect Location, 1 BR, AC, & Views! Long term!",19059944,Kieran,,Downtown,49.28026,-123.12452,Entire home/apt,260,60,9,2022-09-18,0.56,7,254,5,
50941111,1-bedroom Hidden Gem near Trout Lake,3900107,Krista,,Kensington-Cedar Cottage,49.2514,-123.06187,Entire home/apt,125,30,16,2022-11-19,2.02,1,51,16,22-193997
50942659,Kensington-Cedar Cottage Private Suite & Entrance,9187,Mai,,Kensington-Cedar Cottage,49.25619,-123.07367,Entire home/apt,403,2,36,2022-11-13,2.16,2,79,20,22-156110
50953979,KITSILANO Studio great LOCATION,53967300,Carlos,,Kitsilano,49.26544,-123.16148,Entire home/apt,110,4,1,2021-08-20,0.06,3,333,0,21-156631
50955789,Private Bedroom in 3 bedroom 2 bathroom suite,408256349,Sue,,Renfrew-Collingwood,49.25114,-123.03842,Private room,98,30,5,2022-06-30,0.31,5,358,3,
50958386,Modern & Comfy in the ♥ of Downtown ~ Views ~ Pool,72743977,Sam,,Downtown,49.2792,-123.10651,Entire home/apt,118,1,108,2022-11-26,6.34,2,170,64,22-157565
50958509,Private DT townhome+parking 5min to skytrain&arena,190360361,Sabrina,,Downtown Eastside,49.27686,-123.10103,Entire home/apt,148,1,150,2022-12-06,8.69,1,260,111,22-157505
50965568,"Perfect Upscale Location, Cozy 1 bdrm unit.",412204980,Aaron,,West End,49.28384,-123.12371,Entire home/apt,175,1,117,2022-12-02,7.55,2,234,91,22-157483
50981703,Gorgeous Water View Unit in Downtown Vancouver,485439290,Kevin,,Downtown,49.27916,-123.10808,Entire home/apt,185,2,76,2022-12-04,4.68,1,3,51,22-157626
51003603,Cozy gem in the heart of East Van with patio!,328125883,Jordan,,Kensington-Cedar Cottage,49.2623,-123.07706,Entire home/apt,74,30,3,2022-10-01,0.26,3,112,3,
51003647,Deluxe Downtown  Entire 1 Bedroom Condo,160370428,Jules,,Downtown,49.2798,-123.10667,Entire home/apt,147,2,39,2022-11-25,2.39,2,76,12,Exempt
51014630,Big BDRM/en-suite BTRM in BSMT,188209109,Haidy,,Oakridge,49.22622,-123.1222,Private room,57,30,5,2022-11-03,0.40,13,232,4,
51018159,Olympic Village Luxury 1 Bed 1 Bath Condo+Parking,43296846,Tracy,,Mount Pleasant,49.2694,-123.10194,Entire home/apt,242,3,25,2022-11-11,2.09,1,77,25,22-157854
51019116,Stylish and very Unique Condo in the HEART of DT .,198256666,Natasha,,Downtown,49.28064,-123.12444,Entire home/apt,186,30,1,2022-03-13,0.11,1,180,1,
51039979,"1 Bedroom, Spacious comfy and Modern  downtown Van",11207116,Moe,,Downtown,49.27799,-123.11139,Entire home/apt,110,30,2,2022-01-31,0.13,8,51,1,
51045720,2-bedroom Downstairs suite in Vancouver West,402069521,Wallace,,Dunbar Southlands,49.24324,-123.17941,Entire home/apt,120,30,3,2022-09-02,0.55,2,0,3,
51047816,One bedroom suite close to everything in Vancouver,134584450,Andrew,,Mount Pleasant,49.25765,-123.0813,Entire home/apt,130,3,34,2022-11-09,2.58,1,146,33,22-157840
51049050,Spacious sought after 1 bedroom + den with pool,394714724,Mark,,Downtown,49.278938,-123.107407,Entire home/apt,179,1,59,2022-12-04,3.66,1,82,47,22-157627
51050125,Amazing Van View w/ AC in Heart of Vancouver DT,31321661,Sally,,Downtown,49.28084,-123.12641,Entire home/apt,119,30,34,2022-10-03,2.05,1,80,5,21-260484
51064400,Sprawling Gastown Loft,412743933,Ian,,Downtown Eastside,49.28368,-123.10224,Entire home/apt,420,4,5,2022-09-19,0.30,1,0,3,21-260885
51070267,"-Heart of the City-  
City/Mtn view w free parking",413216794,Jeff,,Downtown,49.28028,-123.10621,Entire home/apt,176,2,28,2022-10-23,1.83,1,209,23,22-157646
51084220,Amazing Central DT Location!,413338205,Sang,,Downtown,49.2786,-123.12437,Entire home/apt,135,1,99,2022-12-06,6.02,1,34,77,22-157633
51086931,Classic 1-bedroom rental unit in Vancouver,136333017,G.A.,,West End,49.28461,-123.13246,Entire home/apt,140,30,5,2022-08-09,0.37,1,270,4,
51093264,* PARADISE CITY * 🌆 Skyline PRIVATE Hot Tub Patio🔥,413425426,David,,Downtown,49.277096,-123.108803,Entire home/apt,404,2,97,2022-12-04,5.68,1,252,68,23-157464
