latitude,property_type,room_type,accommodates,bedrooms,beds,bbq,tv,white_goods,bathrooms_type,bathrooms_number,bus_radius,within_radius,average_nearest_price,longitude
49.2585,3,0,3,2.0,2.0,0.0,1.0,1.0,2,1.5,0,0,1869920.0,-123.08537
49.28107,0,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,0,1,771200.0,-123.12299
49.25926,3,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1385380.0,-123.08486
49.23189,1,0,4,2.0,2.0,0.0,0.0,0.0,2,1.0,0,0,4199600.0,-123.14962
49.22866,3,0,4,1.0,2.0,0.0,1.0,0.0,2,1.0,1,0,2018820.0,-123.05637
49.27636,0,0,5,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,2125800.0,-123.13203
49.22159,3,0,6,3.0,3.0,0.0,1.0,1.0,2,3.5,1,0,1934420.0,-123.04221
49.25011,6,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,700300.0,-123.12779
49.23494,10,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,1,0,3989600.0,-123.14378
49.23359,1,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,1,0,1626740.0,-123.09929
49.23287,1,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1481000.0,-123.03256
49.21436,2,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1978240.0,-123.0963
49.2814,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,986200.0,-123.11834
49.27442,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,683200.0,-123.12983
49.2796,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,786400.0,-123.12152
49.28039,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1498800.0,-123.11741
49.25646,3,0,4,2.0,2.0,1.0,1.0,1.0,2,1.0,1,1,1042800.0,-123.0925
49.27766,0,0,5,3.0,4.0,0.0,1.0,1.0,2,2.0,1,1,1207200.0,-123.10799
49.27866,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,1919000.0,-123.08627
49.27892,1,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,0,1,1941780.0,-123.07912
49.27861,6,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1118020.0,-123.1249
49.24942,1,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,2691520.0,-123.12413
49.226768,3,0,6,3.0,3.0,0.0,0.0,1.0,2,2.0,0,0,1818600.0,-123.071358
49.28744,5,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,1,0,1566800.0,-123.12688
49.25236,11,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,1,0,1598080.0,-123.18453
49.26523,0,0,4,2.0,2.0,1.0,1.0,1.0,2,1.0,1,1,1591600.0,-123.10084
49.24599184221484,10,2,2,1.0,1.0,1.0,0.0,1.0,0,1.0,0,0,3162060.0,-123.1189974193673
49.2796404,5,0,6,2.0,3.0,1.0,1.0,1.0,2,2.0,1,1,1518400.0,-123.1088566
49.25399,8,2,2,1.0,1.0,0.0,0.0,1.0,1,1.0,0,0,2318940.0,-123.17905
49.21615,1,0,4,2.0,2.0,0.0,1.0,0.0,2,1.0,0,0,2790700.0,-123.14643
49.26669,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,636800.0,-123.10033
49.28488186029488,5,0,2,1.0,1.0,0.0,0.0,0.0,2,1.0,1,0,3184520.0,-123.13983734697102
49.24813,1,0,4,1.0,2.0,1.0,1.0,1.0,2,1.0,1,1,666640.0,-123.0908
49.27228179999999,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,1668200.0,-123.1201794
49.26718,1,0,3,2.0,2.0,0.0,1.0,0.0,2,1.0,1,0,1689600.0,-123.16534
49.2732,5,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,936000.0,-123.12485
49.22517,3,0,4,1.0,2.0,0.0,1.0,0.0,2,1.0,1,0,1467240.0,-123.09917
49.24334,1,0,3,1.0,2.0,1.0,1.0,0.0,2,1.0,0,0,1671920.0,-123.09244
49.21418,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1660200.0,-123.10445
49.27401,7,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1959200.0,-123.14656
49.28226,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,742600.0,-123.11707
49.27502,0,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,1869400.0,-123.12242
49.27634,0,0,4,2.0,2.0,0.0,1.0,0.0,2,2.0,1,1,694200.0,-123.13044
49.27338,9,2,1,1.0,1.0,0.0,1.0,1.0,1,1.0,1,1,1964800.0,-123.1217
49.28853,5,0,6,3.0,3.0,0.0,1.0,1.0,2,1.0,1,0,686600.0,-123.13046
49.25629,1,0,2,1.0,2.0,0.0,1.0,0.0,2,1.0,0,0,1853200.0,-123.11224
49.28406,5,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,0,0,585000.0,-123.12878
49.26818,9,2,2,1.0,1.0,0.0,1.0,1.0,1,1.0,1,0,1195200.0,-123.15591
49.2605,10,2,2,1.0,1.0,0.0,0.0,1.0,1,1.0,0,0,1452560.0,-123.05911
49.24383,3,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,0,0,3245600.0,-123.18171
49.26601,3,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,2270200.0,-123.06202
49.28181,10,2,2,1.0,1.0,0.0,0.0,1.0,0,1.0,1,0,950700.0,-123.13104
49.27775,3,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,1644200.0,-123.08402
49.2789,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,866000.0,-123.1181
49.26663,5,0,2,1.0,1.0,1.0,1.0,0.0,2,1.0,1,1,517960.0,-123.09157
49.25173,10,2,1,1.0,1.0,1.0,0.0,1.0,1,2.5,1,0,906000.0,-123.11432
49.24566,3,0,6,3.0,3.0,0.0,1.0,1.0,2,2.0,0,0,3753280.0,-123.16614
49.28123,7,0,4,2.0,2.0,0.0,1.0,1.0,2,1.5,1,1,2149760.4,-123.08986
49.27546,0,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,0,1178800.0,-123.13177
49.27646,3,0,5,3.0,4.0,1.0,1.0,1.0,2,1.0,0,0,2104520.0,-123.04581
49.20503754299024,5,0,6,3.0,3.0,1.0,1.0,1.0,2,3.0,1,0,659200.0,-123.02879771226186
49.27097,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,3601200.0,-123.18327
49.27081671067042,5,0,2,1.0,1.0,0.0,0.0,0.0,2,1.0,0,0,1490580.0,-123.0630228303882
49.27174,3,0,2,1.0,1.0,0.0,0.0,1.0,2,2.0,0,0,1190480.0,-123.07181
49.25902,1,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1389360.0,-123.08134
49.2661,11,2,1,1.0,1.0,0.0,1.0,1.0,2,1.5,0,1,748500.0,-123.07142
49.2306515,3,0,10,3.0,5.0,0.0,1.0,0.0,2,2.5,1,0,3389200.0,-123.1844412
49.22917,1,0,6,3.0,3.0,0.0,1.0,1.0,2,1.0,0,0,1735620.0,-123.02698
49.28094,0,0,6,3.0,3.0,0.0,1.0,1.0,2,2.0,1,0,2877840.0,-123.13237
49.231789,1,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1946680.0,-123.103935
49.2611,3,0,8,3.0,4.0,0.0,1.0,1.0,2,2.0,1,1,1503100.0,-123.03897
49.22886,10,2,2,1.0,2.0,0.0,0.0,1.0,1,1.0,0,0,2555000.0,-123.15999
49.27684,5,0,5,2.0,2.0,0.0,1.0,1.0,2,2.5,1,1,537600.0,-123.13047
49.21924,3,0,4,2.0,2.0,0.0,1.0,0.0,2,1.0,1,0,2026080.0,-123.10278
49.27875,4,0,2,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,1069700.0,-123.12487
49.24077,1,0,5,3.0,2.0,0.0,0.0,0.0,2,2.0,1,0,1521880.0,-123.07489
49.28112,0,0,6,3.0,3.0,1.0,1.0,1.0,2,2.0,1,1,717400.0,-123.10733
49.27449,1,0,2,1.0,1.0,1.0,1.0,0.0,2,1.0,0,0,1378660.0,-123.03915
49.27686,0,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,0,1,1577600.0,-123.10103
49.28856,1,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,0,1338940.0,-123.05462
49.22844,10,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,0,0,2113600.0,-123.09713
49.2451,1,0,4,2.0,2.0,0.0,0.0,1.0,2,1.0,1,0,1430560.0,-123.08919
49.27262,3,0,5,2.0,2.0,1.0,1.0,1.0,2,1.0,0,0,1614080.0,-123.05987
49.27871770749228,5,0,6,2.0,3.0,0.0,1.0,1.0,2,2.0,1,1,1696220.0,-123.09961626552035
49.2874,0,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,2954740.0,-123.13015
49.28489,5,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,507200.0,-123.05991
49.2761,9,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,1,1,1268800.0,-123.12638
49.28033,5,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,2756180.0,-123.1008
49.27195,0,0,3,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1030600.0,-123.12952
49.27049,5,0,5,2.0,2.0,0.0,1.0,0.0,2,2.0,0,0,1852200.0,-123.1112
49.28866,9,2,2,1.0,1.0,0.0,1.0,0.0,0,1.0,1,0,1347600.0,-123.12936
49.28068,5,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,622000.0,-123.12518
49.27486021311485,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,677000.0,-123.12363144010304
49.27834,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,542300.0,-123.12816
49.23748,3,0,3,1.0,1.0,0.0,1.0,0.0,2,1.0,1,0,1360000.0,-123.05686
49.26808,5,0,5,2.0,3.0,0.0,1.0,0.0,2,1.0,1,0,1394700.0,-123.16623
49.28905,0,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,3160600.0,-123.14016
49.27984,3,0,6,2.0,3.0,1.0,1.0,1.0,2,1.0,0,1,1308900.0,-123.05134
49.24389,10,2,2,1.0,1.0,0.0,0.0,1.0,1,1.0,1,1,1101620.0,-123.0485
49.26751,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,2032960.0,-123.18195
49.21335144081899,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,1841400.0,-123.1291120385915
49.23336,3,0,6,3.0,3.0,0.0,1.0,1.0,2,1.5,1,0,1706760.0,-123.09936
49.28635,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1674000.0,-123.12469
49.23855,1,0,4,1.0,2.0,0.0,1.0,0.0,2,1.0,0,0,2024720.0,-123.08754
49.27688,10,2,2,1.0,1.0,0.0,0.0,1.0,1,1.0,1,0,1299500.0,-123.02622
49.237335,2,0,4,2.0,2.0,0.0,1.0,1.0,2,1.5,0,0,1630280.0,-123.096718
49.24615,10,2,3,1.0,2.0,0.0,1.0,0.0,0,1.0,0,0,1736380.0,-123.09462
49.2865,10,2,1,1.0,1.0,0.0,0.0,1.0,0,1.0,0,1,637240.0,-123.13401
49.27965,5,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,1518400.0,-123.10892
49.22632,8,2,2,1.0,1.0,0.0,0.0,1.0,1,1.0,1,0,947800.0,-123.11572
49.27523,7,0,3,2.0,2.0,0.0,1.0,1.0,2,2.5,0,0,3423200.0,-123.1524
49.2851,3,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1525660.0,-123.04854
49.27449,0,0,5,1.0,2.0,0.0,1.0,0.0,2,1.0,1,1,1724800.0,-123.12221
49.28067,7,0,4,3.0,2.0,0.0,1.0,1.0,2,2.5,1,0,536560.0,-123.13746
49.28074,5,0,2,1.0,1.0,0.0,1.0,1.0,2,2.0,1,1,2492120.0,-123.06238
49.27393,7,0,2,1.0,1.0,0.0,0.0,1.0,2,1.0,0,0,1561140.0,-123.06639
49.24338,1,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,1,1,737600.0,-123.10025
49.27281,3,0,2,1.0,1.0,0.0,0.0,1.0,2,1.0,0,0,979640.0,-123.07166
49.28211,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,636000.0,-123.12338
49.29205,8,0,3,2.0,2.0,0.0,1.0,1.0,2,1.0,1,0,1636940.0,-123.13455
49.25898,5,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,0,0,1056200.0,-123.11866
49.27799,0,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,0,0,701400.0,-123.11139
49.28162,5,0,5,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,670600.0,-123.12332
49.26489,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,512880.0,-123.15048
49.26973724365234,1,0,4,2.0,3.0,1.0,1.0,1.0,2,1.0,1,0,1668160.0,-123.18148040771484
49.26137,5,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,1,0,1162620.0,-123.14703
49.23539,10,2,2,1.0,1.0,0.0,0.0,0.0,0,1.0,0,0,2513640.0,-123.11079
49.28965665939842,0,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,0,686600.0,-123.13148326676176
49.21246,3,0,2,1.0,2.0,0.0,1.0,0.0,2,1.0,0,0,3105800.0,-123.12174
49.27388,0,0,6,2.0,3.0,0.0,1.0,1.0,2,2.0,1,0,1244800.0,-123.11406
49.27604,8,2,4,1.0,1.0,1.0,1.0,1.0,0,1.0,1,1,1267600.0,-123.0988
49.26007,3,0,8,3.0,3.0,0.0,1.0,1.0,2,1.0,0,0,1818260.0,-123.15489
49.25794,10,2,2,1.0,1.0,0.0,0.0,1.0,0,1.0,1,0,2666620.0,-123.18397
49.27968,0,0,5,2.0,3.0,0.0,1.0,1.0,2,2.0,1,1,1518400.0,-123.1088
49.28457,1,0,6,2.0,4.0,1.0,1.0,1.0,2,1.0,0,1,1468700.0,-123.04419
49.27476,0,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1045600.0,-123.11566
49.27076,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,666000.0,-123.10098
49.27588,0,0,5,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,734000.0,-123.12391
49.28206,5,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,1194600.0,-123.10616
49.25635,3,0,4,2.0,2.0,0.0,0.0,0.0,2,1.0,0,0,1468380.0,-123.03981
49.22509,8,0,3,2.0,3.0,0.0,1.0,1.0,2,1.0,0,0,2573260.0,-123.18899
49.28326,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,731000.0,-123.116547
49.26213,1,0,3,2.0,3.0,0.0,1.0,0.0,2,2.0,0,1,2640500.0,-123.17482
49.23671,3,0,4,2.0,2.0,1.0,1.0,1.0,2,1.5,0,0,1584400.0,-123.09906
49.26196,0,0,4,2.0,2.0,0.0,1.0,1.0,2,1.5,0,0,559500.0,-123.12665
49.28751,8,2,4,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,623000.0,-123.13944
49.2716,5,0,3,1.0,1.0,1.0,0.0,0.0,2,1.0,0,0,1368840.0,-123.06175
49.22336,3,0,5,2.0,2.0,0.0,1.0,1.0,2,2.0,0,0,3919060.0,-123.15089
49.25011,6,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,700300.0,-123.12779
49.27707,6,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,1540800.0,-123.12883
49.25501,1,0,3,2.0,2.0,1.0,1.0,0.0,2,2.0,0,0,1347200.0,-123.0714
49.28493013215985,4,0,3,1.0,2.0,0.0,1.0,1.0,2,1.5,1,1,1227000.0,-123.09900543095236
49.24223,1,0,2,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1532260.0,-123.04169
49.28234479109557,5,0,2,1.0,1.0,0.0,0.0,1.0,2,1.0,0,1,594340.0,-123.1270263803526
49.26648,10,2,1,1.0,1.0,0.0,1.0,1.0,1,1.0,0,1,2083800.0,-123.15939
49.26967,0,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,3624100.0,-123.10033
49.27867,5,0,2,1.0,2.0,0.0,1.0,1.0,2,2.0,1,1,1118020.0,-123.12485
49.26616,9,2,2,1.0,1.0,0.0,1.0,0.0,0,1.0,1,0,1120000.0,-123.12985
49.27905,0,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,1,1,1039000.0,-123.12086
49.23582,10,2,3,2.0,2.0,0.0,1.0,1.0,0,1.0,1,0,1533400.0,-123.04613
49.26838,0,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,0,0,3564200.0,-123.16187
49.28714,5,0,4,2.0,2.0,0.0,1.0,0.0,2,1.0,1,0,1514820.0,-123.12987
49.28411,3,0,6,2.0,2.0,0.0,1.0,0.0,2,2.5,0,1,2011500.0,-123.06807
49.27932,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1156880.0,-123.12911
49.28277,0,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,687200.0,-123.10719
49.27732,0,0,2,1.0,2.0,0.0,1.0,1.0,2,1.0,0,1,747000.0,-123.12025
49.26871,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,589400.0,-123.18393
49.279781,0,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,676000.0,-123.106384
49.27789,3,0,5,2.0,3.0,0.0,1.0,1.0,2,2.0,0,0,1320800.0,-123.09292
49.27973,5,0,7,2.0,3.0,0.0,1.0,1.0,2,2.0,1,1,586000.0,-123.12074
49.27680587768555,6,0,6,2.0,3.0,0.0,1.0,1.0,2,1.0,1,1,1265600.0,-123.1292495727539
49.28439,0,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,2100600.0,-123.11686
49.27716747825826,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1162800.0,-123.10889203101397
49.24931,3,0,6,4.0,3.0,0.0,1.0,1.0,2,3.0,1,0,1443500.0,-123.09618
49.28536,5,0,2,1.0,1.0,0.0,0.0,0.0,2,1.0,1,1,1321200.0,-123.10756
49.2785,0,0,6,2.0,3.0,0.0,1.0,0.0,2,2.0,1,0,702400.0,-123.10635
49.25299,3,0,6,2.0,3.0,0.0,1.0,0.0,2,1.0,0,0,1708940.0,-123.05986
49.24776,3,0,3,2.0,1.0,0.0,1.0,1.0,2,1.5,0,0,1401080.0,-123.04677
49.25183,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,2721500.0,-123.19204
49.29246,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,681400.0,-123.13475
49.26529,10,2,2,1.0,1.0,0.0,0.0,0.0,0,1.0,0,0,1650260.0,-123.03594
49.28141,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,517540.0,-123.13078
49.22209,3,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,0,0,3145900.0,-123.1222
49.29046,3,0,3,2.0,2.0,0.0,1.0,0.0,2,1.5,0,0,1229000.0,-123.04278
49.28333,4,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,573460.0,-123.10374
49.25285,5,0,4,1.0,2.0,0.0,0.0,1.0,2,1.0,0,0,461380.0,-123.12915
49.24398,1,0,4,2.0,2.0,1.0,1.0,1.0,2,1.0,0,0,1323600.0,-123.08796
49.24631,8,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,2524800.0,-123.08651
49.27285,5,0,6,3.0,3.0,0.0,1.0,1.0,2,2.0,1,1,1344000.0,-123.12343
49.2439,1,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1934860.0,-123.08738
49.23616,3,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,0,0,3022360.0,-123.16346
49.23134,10,2,2,1.0,1.0,0.0,0.0,1.0,2,2.5,0,0,3413520.0,-123.14207
49.27543,5,0,4,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,757400.0,-123.11574
49.27086,7,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,2980600.0,-123.18188
49.27226599999999,9,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,1,0,1679540.0,-123.1523703
49.28924,5,0,2,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,783800.0,-123.13799
49.2635,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,607000.0,-123.09994
49.224001,1,0,5,2.0,2.0,0.0,1.0,1.0,2,2.5,0,0,3892340.0,-123.1498836
49.28124,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.5,1,1,1213400.0,-123.12516
49.25859,3,0,6,3.0,4.0,1.0,1.0,1.0,2,2.5,1,0,1220400.0,-123.07775
49.267506,3,0,4,1.0,2.0,0.0,0.0,1.0,2,1.0,0,0,1316600.0,-123.058884
49.26685,7,0,5,2.0,2.0,0.0,1.0,1.0,2,2.0,0,1,1171600.0,-123.16003
49.2697,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,828000.0,-123.10152
49.2589,1,0,4,2.0,2.0,1.0,1.0,0.0,2,1.0,1,0,2124180.0,-123.1645
49.28668,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,1477140.0,-123.13075
49.25966,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,573020.0,-123.12825
49.25891,3,0,8,3.0,4.0,0.0,1.0,1.0,2,2.0,0,0,1763900.0,-123.05207
49.28692,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,488000.0,-123.12787
49.27305,3,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,1168000.0,-123.06801
49.27671,4,0,4,2.0,2.0,0.0,1.0,1.0,2,1.5,0,1,948200.0,-123.09865
49.27947,9,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,1,1,712320.0,-123.12842
49.25615,3,0,5,3.0,3.0,0.0,1.0,1.0,2,1.5,0,1,1470980.0,-123.0673
49.26244,5,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,0,1,2605000.0,-123.15148
49.25731,3,0,4,3.0,3.0,0.0,1.0,1.0,2,2.0,0,1,1700720.0,-123.06776
49.21915,10,2,2,1.0,1.0,0.0,1.0,1.0,1,1.0,1,0,3418220.0,-123.12811
49.24558,3,0,6,3.0,7.0,1.0,1.0,1.0,2,1.0,0,0,2605940.0,-123.10589
49.25061,3,0,6,3.0,4.0,0.0,1.0,1.0,2,2.0,0,0,923000.0,-123.11302
49.26542,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,2056920.0,-123.15828
49.25244,2,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1189860.0,-123.0623
49.28311,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,752600.0,-123.12509
49.28614,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,2123000.0,-123.12327
49.24404,3,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,2977580.0,-123.10111
49.20548,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,4083880.0,-123.13208
49.27186,9,2,2,1.0,1.0,0.0,1.0,1.0,1,1.0,1,0,666000.0,-123.10121
49.27649,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,0,1,1443400.0,-123.12142
49.27897,9,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,1,1,792200.0,-123.12765
49.22643,3,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,1,0,1893020.0,-123.09187
49.28036,0,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,871400.0,-123.10779
49.27541,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,988200.0,-123.13
49.2806,0,0,4,1.0,2.0,1.0,1.0,1.0,2,1.0,0,1,712320.0,-123.12826
49.27837,0,0,4,1.0,2.0,0.0,0.0,1.0,2,1.0,1,1,935000.0,-123.10839
49.25272,10,2,3,1.0,1.0,0.0,0.0,1.0,0,1.0,1,0,1371900.0,-123.0912
49.26006,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,3745400.0,-123.1636
49.28293,8,2,4,1.0,2.0,0.0,1.0,0.0,0,1.0,1,1,3105581.2,-123.11321
49.28069,8,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,2687200.0,-123.1258
49.28631,3,0,2,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,2883200.0,-123.12676
49.2778214,0,0,4,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,463080.0,-123.1296535
49.25356,3,0,6,2.0,4.0,0.0,1.0,1.0,2,2.0,1,0,2742200.0,-123.14052
49.28264,0,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,2627280.0,-123.10055
49.27982,0,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,1060400.0,-123.12286
49.25331,3,0,3,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,2519040.0,-123.11395
49.2789066,0,0,5,2.0,3.0,0.0,1.0,1.0,2,2.0,1,1,1632400.0,-123.1079972
49.22297,5,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1900880.0,-123.07906
49.25689,10,2,2,1.0,1.0,0.0,0.0,1.0,0,1.0,0,0,639140.0,-123.12505
49.24415,10,2,2,1.0,1.0,0.0,0.0,1.0,1,1.0,1,1,1349720.0,-123.0496
49.28513,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,667280.0,-123.13737
49.2791,0,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,1,890400.0,-123.11925
49.28198,0,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,1271000.0,-123.12592
49.28123,3,0,4,2.0,2.0,0.0,0.0,1.0,2,1.0,1,1,499800.0,-123.04761
49.28201,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,594340.0,-123.12669
49.27881,5,0,4,1.0,2.0,1.0,1.0,1.0,2,1.0,1,1,741800.0,-123.09893
49.2583,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,768160.0,-123.1182
49.26918,7,0,6,3.0,3.0,0.0,1.0,1.0,2,2.0,0,0,687400.0,-123.11403
49.21296,1,0,4,2.0,2.0,0.0,1.0,0.0,2,1.0,0,0,2378820.0,-123.12316
49.27919,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,743400.0,-123.12569
49.27551,0,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,757400.0,-123.11572
49.27555,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,927800.0,-123.11307
49.26945,0,0,4,1.0,2.0,1.0,1.0,1.0,2,1.0,1,1,1167000.4,-123.10197
49.27899,8,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,802400.0,-123.12533
49.2792813,0,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,730200.0,-123.1065474
49.28466,4,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,0,1724081.2,-123.06238
49.28063,5,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,917800.0,-123.12728
