latitude,longitude,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bedrooms,beds,price,has_availability,instant_bookable,calculated_host_listings_count,average_nearest_price,within_radius,bus_radius,air_conditioning,high_end_electronics,bbq,balcony,nature_and_views,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,gym,child_friendly,parking,outdoor_space,host_greeting,hot_tub_sauna_or_pool,internet,long_term_stays,pets_allowed,private_entrance,secure,smoking_allowed,bathrooms_type,bathrooms_number
49.27995,-123.1226,1,1,1,1,0,0,3,1.0,1.0,137.0,1,0,1,1060400.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.27989,-123.12267,4,1,1,1,4,0,2,1.0,1.0,228.0,1,0,1,1188800.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0
49.27919,-123.12569,2,1,1,1,0,0,2,1.0,1.0,119.0,1,1,2,743400.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0
49.28234,-123.12582,2,1,1,21,0,0,4,1.0,2.0,144.0,1,0,1,1271000.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.23965835571289,-123.1181182861328,72,1,1,17,0,0,4,1.0,1.0,150.0,1,1,41,3457300.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.26116,-123.07255,2,1,1,7,3,0,6,2.0,2.0,202.0,1,0,1,1401480.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.27861,-123.12057,1,1,1,1,4,0,4,1.0,2.0,134.0,1,0,1,616000.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.22146,-123.10374,2,1,0,19,1,0,4,2.0,2.0,111.0,1,0,1,1696020.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.28554916381836,-123.12384796142578,27,1,1,21,0,0,3,1.0,1.0,155.0,1,0,3,1674000.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.25913,-123.11891,3,1,1,4,5,0,2,1.0,2.0,117.0,1,1,2,714800.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.22184,-123.09283,5,1,1,19,3,0,5,2.0,3.0,72.0,1,0,2,1853580.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.27876,-123.10951,3,1,1,1,9,2,2,1.0,1.0,100.0,1,0,1,1632400.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
49.27929,-123.12049,1,1,1,1,0,0,4,2.0,3.0,269.0,1,1,1,672400.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.27559,-123.11814,1,1,1,1,5,0,3,1.0,1.0,175.0,1,0,1,3606800.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.20817,-123.06793,7,1,1,20,1,0,2,1.0,2.0,87.0,1,0,5,1344680.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.208618,-123.069122,7,1,1,20,1,0,2,1.0,1.0,86.0,1,0,5,1405080.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.28258,-123.05203,2,1,1,6,1,0,4,2.0,2.0,277.0,1,0,2,1445660.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.27927,-123.121,2,1,1,1,9,2,1,1.0,3.0,100.0,1,1,1,1039000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
49.23955,-123.03171,48,1,1,14,10,2,3,1.0,1.0,82.0,1,0,17,516400.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
49.26599,-123.04154,36,1,1,6,1,0,2,1.0,1.0,77.0,1,0,17,1679900.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.28402,-123.12667,4,1,1,21,0,0,2,1.0,1.0,229.0,1,1,3,567500.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.2319752,-123.0568416,2,1,1,20,1,0,4,2.0,2.0,100.0,1,0,2,2049600.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1.0
49.26463,-123.14688,2,1,1,10,5,0,4,1.0,1.0,109.0,1,1,1,699400.0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.27831588142301,-123.12076038700826,2,1,1,1,4,0,4,1.0,2.0,190.0,1,0,1,733200.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0
49.2377,-123.05747,6,1,1,14,0,0,3,1.0,1.0,129.0,1,0,1,1585000.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.2814,-123.11834,1,1,1,1,0,0,4,2.0,2.0,200.0,1,0,1,986200.0,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2.0
49.25424,-123.07215,4,1,1,7,1,0,2,1.0,1.0,100.0,1,0,4,1388200.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.277103,-123.128587,1,1,1,1,0,0,2,1.0,1.0,118.0,1,0,1,738400.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.26941,-123.10017,2,1,1,18,0,0,5,2.0,3.0,157.0,1,0,2,3422160.0,1,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.5
49.24442,-123.09038,1,1,1,15,3,0,6,3.0,4.0,299.0,1,0,1,1220260.0,0,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,1.5
49.24514,-123.10224,2,1,1,15,5,0,4,2.0,2.0,164.0,1,0,1,1842000.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.28692,-123.12281,1,1,1,1,0,0,3,1.0,2.0,169.0,1,1,1,859400.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.22255,-123.03928,1,1,1,9,3,0,4,2.0,2.0,129.0,1,0,1,1590240.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.5
49.2407,-123.07155,1,1,1,7,3,0,4,2.0,1.0,257.0,1,0,1,1727000.0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.26946,-123.10095,7,1,1,12,0,0,2,1.0,1.0,180.0,1,0,1,3422160.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.22658,-123.08834,1,0,1,19,1,0,2,1.0,2.0,86.0,1,1,1,1492000.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.28004,-123.10649,4,1,1,1,0,0,6,2.0,3.0,204.0,1,1,1,665400.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0
49.28125,-123.08335,1,1,0,2,0,0,4,2.0,3.0,235.0,1,0,1,1881600.0,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.21678,-123.0984,1,1,1,19,3,0,6,2.0,3.0,106.0,1,1,1,1537360.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0
49.2372901,-123.1911822,1,1,1,3,1,0,4,2.0,2.0,135.0,1,1,1,4024600.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1.0
49.26935,-123.10616,1,1,1,12,5,0,2,1.0,1.0,219.0,1,1,1,823800.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.28012971369756,-123.1084866821766,1,1,1,1,0,0,4,2.0,2.0,221.0,1,1,1,927000.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2.0
49.2793,-123.12079,2,1,1,1,0,0,6,2.0,2.0,229.0,1,1,2,1009600.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0
49.27129,-123.04974,3,1,1,6,3,0,2,1.0,1.0,129.0,1,0,1,1378700.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0
49.2703259,-123.1012376,1,1,1,12,5,0,2,1.0,2.0,203.0,1,0,1,666000.0,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0
49.28489,-123.05991,1,1,1,5,5,0,3,1.0,1.0,177.0,1,0,1,507200.0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0
49.28235,-123.12433,3,1,1,21,0,0,4,2.0,2.0,282.0,1,0,1,672800.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2.0
49.26537,-123.0416,2,1,1,6,1,0,4,2.0,1.0,78.0,1,0,1,1572200.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.2340869,-123.1748362,3,1,1,8,1,0,4,2.0,2.0,211.0,1,0,1,2310440.0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2,1.0
49.27814,-123.10569,1,1,1,1,0,0,2,1.0,3.0,156.0,1,0,1,753000.0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.2664,-123.09501,1,1,1,12,0,0,2,1.0,1.0,130.0,1,1,1,3149020.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.25204,-123.07269,1,1,1,7,10,2,2,1.0,1.0,75.0,1,0,1,1745960.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,1.0
49.2130759,-123.1188481,1,1,1,11,1,0,4,2.0,2.0,90.0,1,1,1,2884120.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.25154,-123.0343,1,1,1,14,3,0,4,2.0,2.0,119.0,1,0,1,1291500.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.27716,-123.11052,11,1,1,1,5,0,3,1.0,1.0,125.0,1,0,5,798400.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.26135,-123.10423,1,0,0,12,11,2,1,1.0,1.0,62.0,1,0,1,1609400.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
49.2745482,-123.127821,72,1,1,1,0,0,5,2.0,2.0,245.0,1,1,41,859200.0,0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2.0
49.2203266,-123.0988803,1,1,1,19,1,0,4,1.0,2.0,140.0,1,1,1,1687760.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.2812,-123.10325,2,1,1,2,4,0,2,1.0,1.0,117.0,1,0,1,1955140.4,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.2745506903785,-123.12782105058432,72,1,1,1,0,0,6,3.0,3.0,337.0,1,1,41,679000.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2.0
49.25399,-123.17905,3,1,1,3,8,2,2,1.0,1.0,78.0,1,0,2,2318940.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
49.28194,-123.12335,5,1,1,1,0,0,6,3.0,3.0,196.0,1,0,2,703600.0,1,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2.5
49.27724,-123.12594,1,1,1,1,5,0,4,1.0,4.0,229.0,1,0,1,1295200.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.27152,-123.15559,1,1,1,10,0,0,2,1.0,1.0,250.0,1,0,1,813780.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.27293,-123.1263,1,1,1,1,0,0,3,1.0,1.0,206.0,1,0,1,1648800.0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.25407,-123.05079,1,1,1,14,1,0,2,1.0,1.0,109.0,1,1,1,1329460.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.219,-123.14711,142,1,1,11,5,0,2,1.0,1.0,138.0,1,0,35,2887800.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.0
49.21871,-123.14916,142,1,1,8,5,0,2,1.0,1.0,138.0,1,0,35,2942020.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.0
49.26034,-123.11101,1,1,1,12,3,0,5,3.0,3.0,187.0,1,1,1,2216200.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2,1.0
49.25229,-123.1806,3,1,1,3,8,2,2,1.0,1.0,78.0,1,0,2,2634560.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
49.2215009,-123.066223,1,1,1,20,3,0,4,2.0,2.0,180.0,1,1,1,766800.0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.23880253867669,-123.18772383034228,72,1,1,3,1,0,4,2.0,2.0,90.0,1,1,41,3497480.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.227177315107376,-123.13031708675535,4,1,1,13,10,2,1,1.0,1.0,100.0,1,0,2,3420800.0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0
49.27664,-123.10189,3,1,1,2,7,0,4,2.0,2.0,299.0,1,0,1,1262400.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.5
49.2096,-123.06847,7,1,1,20,8,0,2,1.0,2.0,87.0,1,0,2,1185800.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.27816,-123.10682,1,1,1,1,6,0,4,2.0,2.0,350.0,1,0,1,648400.0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2.0
49.25521,-123.09996,1,1,1,15,1,0,4,2.0,3.0,150.0,1,0,1,2075120.0,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,1.0
49.23705,-123.1881,1,1,1,3,3,0,5,1.0,3.0,86.0,1,0,1,3429760.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.24761,-123.19695,13,1,1,3,3,0,11,5.0,5.0,386.0,1,1,12,3611280.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3.5
49.27936,-123.12872,15,1,1,1,0,0,5,2.0,3.0,175.0,1,0,2,3083140.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0
49.20538,-123.03916,1,1,0,9,0,0,2,1.0,1.0,61.0,1,0,1,661400.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.25831,-123.06467,1,1,1,7,3,0,4,2.0,2.0,147.0,1,0,1,1683400.0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0
49.2789066,-123.1079972,1,1,1,1,0,0,7,2.0,4.0,393.0,1,0,1,930000.0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2.0
49.26906,-123.10127,1,1,1,12,0,0,3,1.0,2.0,169.0,1,1,1,3422160.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.0
49.28013,-123.10564,10,1,1,2,0,0,7,3.0,4.0,250.0,1,0,2,684200.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0
49.28003,-123.1163,160,1,1,1,0,0,6,2.0,2.0,240.0,1,1,28,1129180.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0
49.2801052,-123.1085108,1,1,1,1,0,0,2,1.0,1.0,390.0,1,0,1,837600.0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0
49.28381,-123.1087,216,1,1,2,0,0,4,2.0,2.0,127.0,1,0,84,2398460.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1.0
